Book;Chapter;Verse;Content
Psalm;73;10;"Therefore his people turn back to them,"
Psalm;73;11;"And they say, “How can God know?"
Psalm;73;12;"Behold, these are the wicked;"
Psalm;73;13;"All in vain have I kept my heart clean"
Psalm;73;14;"For all the day long I have been stricken"
Psalm;73;15;"If I had said, “I will speak thus,”"
Psalm;73;16;"But when I thought how to understand this,"
Psalm;73;17;"until I went into the sanctuary of God;"
Psalm;73;18;"Truly you set them in slippery places;"
Psalm;73;19;"How they are destroyed in a moment,"
Psalm;73;20;"Like a dream when one awakes,"
Psalm;73;21;"When my soul was embittered,"
Psalm;73;22;"I was brutish and ignorant;"
Psalm;73;23;"Nevertheless, I am continually with you;"
Psalm;73;24;"You guide me with your counsel,"
Psalm;73;25;"Whom have I in heaven but you?"
Psalm;73;26;"My flesh and my heart may fail,"
Psalm;73;27;"For behold, those who are far from you shall perish;"
Psalm;73;28;"But for me it is good to be near God;"
Psalm;74;74;"O God, why do you cast us off forever?"
Psalm;74;2;"Remember your congregation, which you have purchased of old,"
Psalm;74;3;"Direct your steps to the perpetual ruins;"
Psalm;74;4;"Your foes have roared in the midst of your meeting place;"
Psalm;74;5;"They were like those who swing axes"
Psalm;74;6;"And all its carved wood"
Psalm;74;7;"They set your sanctuary on fire;"
Psalm;74;8;"They said to themselves, “We will utterly subdue them”;"
Psalm;74;9;"We do not see our signs;"
Psalm;74;10;"How long, O God, is the foe to scoff?"
Psalm;74;11;"Why do you hold back your hand, your right hand?"
Psalm;74;12;"Yet God my King is from of old,"
Psalm;74;13;"You divided the sea by your might;"
Psalm;74;14;"You crushed the heads of Leviathan;"
Psalm;74;15;"You split open springs and brooks;"
Psalm;74;16;"Yours is the day, yours also the night;"
Psalm;74;17;"You have fixed all the boundaries of the earth;"
Psalm;74;18;"Remember this, O Lord, how the enemy scoffs,"
Psalm;74;19;"Do not deliver the soul of your dove to the wild beasts;"
Psalm;74;20;"Have regard for the covenant,"
Psalm;74;21;"Let not the downtrodden turn back in shame;"
Psalm;74;22;"Arise, O God, defend your cause;"
Psalm;74;23;"Do not forget the clamor of your foes,"
Psalm;75;75;"We give thanks to you, O God;"
Psalm;75;2;"“At the set time that I appoint"
Psalm;75;3;"When the earth totters, and all its inhabitants,"
Psalm;75;4;"I say to the boastful, ‘Do not boast,’"
Psalm;75;5;"do not lift up your horn on high,"
Psalm;75;6;"For not from the east or from the west"
Psalm;75;7;"but it is God who executes judgment,"
Psalm;75;8;"For in the hand of the Lord there is a cup"
Psalm;75;9;"But I will declare it forever;"
Psalm;75;10;"All the horns of the wicked I will cut off,"
Psalm;76;76;"In Judah God is known;"
Psalm;76;2;"His abode has been established in Salem,"
Psalm;76;3;"There he broke the flashing arrows,"
Psalm;76;4;"Glorious are you, more majestic"
Psalm;76;5;"The stouthearted were stripped of their spoil;"
Psalm;76;6;"At your rebuke, O God of Jacob,"
Psalm;76;7;"But you, you are to be feared!"
Psalm;76;8;"From the heavens you uttered judgment;"
Psalm;76;9;"when God arose to establish judgment,"
Psalm;76;10;"Surely the wrath of man shall praise you;"
Psalm;76;11;"Make your vows to the Lord your God and perform them;"
Psalm;76;12;"who cuts off the spirit of princes,"
Psalm;77;77;"I cry aloud to God,"
Psalm;77;2;"In the day of my trouble I seek the Lord;"
Psalm;77;3;"When I remember God, I moan;"
Psalm;77;4;"You hold my eyelids open;"
Psalm;77;5;"I consider the days of old,"
Psalm;77;6;"I said, “Let me remember my song in the night;"
Psalm;77;7;"“Will the Lord spurn forever,"
Psalm;77;8;"Has his steadfast love forever ceased?"
Psalm;77;9;"Has God forgotten to be gracious?"
Psalm;77;10;"Then I said, “I will appeal to this,"
Psalm;77;11;"I will remember the deeds of the Lord;"
Psalm;77;12;"I will ponder all your work,"
Psalm;77;13;"Your way, O God, is holy."
Psalm;77;14;"You are the God who works wonders;"
Psalm;77;15;"You with your arm redeemed your people,"
Psalm;77;16;"When the waters saw you, O God,"
Psalm;77;17;"The clouds poured out water;"
Psalm;77;18;"The crash of your thunder was in the whirlwind;"
Psalm;77;19;"Your way was through the sea,"
Psalm;77;20;"You led your people like a flock"
Psalm;78;78;"Give ear, O my people, to my teaching;"
Psalm;78;2;"I will open my mouth in a parable;"
Psalm;78;3;"things that we have heard and known,"
Psalm;78;4;"We will not hide them from their children,"
Psalm;78;5;"He established a testimony in Jacob"
Psalm;78;6;"that the next generation might know them,"
Psalm;78;7;"&nbsp;&nbsp;&nbsp;&nbsp;so that they should set their hope in God"
Psalm;78;8;"and that they should not be like their fathers,"
Psalm;78;9;"The Ephraimites, armed with the bow,"
Psalm;78;10;"They did not keep God's covenant,"
Psalm;78;11;"They forgot his works"
Psalm;78;12;"In the sight of their fathers he performed wonders"
Psalm;78;13;"He divided the sea and let them pass through it,"
Psalm;78;14;"In the daytime he led them with a cloud,"
Psalm;78;15;"He split rocks in the wilderness"
Psalm;78;16;"He made streams come out of the rock"
Psalm;78;17;"Yet they sinned still more against him,"
Psalm;78;18;"They tested God in their heart"
Psalm;78;19;"They spoke against God, saying,"
Psalm;78;20;"He struck the rock so that water gushed out"
Psalm;78;21;"Therefore, when the Lord heard, he was full of wrath;"
Psalm;78;22;"because they did not believe in God"
Psalm;78;23;"Yet he commanded the skies above"
Psalm;78;24;"and he rained down on them manna to eat"
Psalm;78;25;"Man ate of the bread of the angels;"
Psalm;78;26;"He caused the east wind to blow in the heavens,"
Psalm;78;27;"he rained meat on them like dust,"
Psalm;78;28;"he let them fall in the midst of their camp,"
Psalm;78;29;"And they ate and were well filled,"
Psalm;78;30;"But before they had satisfied their craving,"
Psalm;78;31;"the anger of God rose against them,"
Psalm;78;32;"In spite of all this, they still sinned;"
Psalm;78;33;"So he made their days vanish like a breath,"
Psalm;78;34;"When he killed them, they sought him;"
Psalm;78;35;"They remembered that God was their rock,"
Psalm;78;36;"But they flattered him with their mouths;"
Psalm;78;37;"Their heart was not steadfast toward him;"
Psalm;78;38;"Yet he, being compassionate,"
Psalm;78;39;"He remembered that they were but flesh,"
Psalm;78;40;"How often they rebelled against him in the wilderness"
Psalm;78;41;"They tested God again and again"
Psalm;78;42;"They did not remember his power"
Psalm;78;43;"when he performed his signs in Egypt"
Psalm;78;44;"He turned their rivers to blood,"
Psalm;78;45;"He sent among them swarms of flies, which devoured them,"
Psalm;78;46;"He gave their crops to the destroying locust"
Psalm;78;47;"He destroyed their vines with hail"
Psalm;78;48;"He gave over their cattle to the hail"
Psalm;78;49;"He let loose on them his burning anger,"
Psalm;78;50;"He made a path for his anger;"
Psalm;78;51;"He struck down every firstborn in Egypt,"
Psalm;78;52;"Then he led out his people like sheep"
Psalm;78;53;"He led them in safety, so that they were not afraid,"
Psalm;78;54;"And he brought them to his holy land,"
Psalm;78;55;"He drove out nations before them;"
Psalm;78;56;"Yet they tested and rebelled against the Most High God"
Psalm;78;57;"but turned away and acted treacherously like their fathers;"
Psalm;78;58;"For they provoked him to anger with their high places;"
Psalm;78;59;"When God heard, he was full of wrath,"
Psalm;78;60;"He forsook his dwelling at Shiloh,"
Psalm;78;61;"and delivered his power to captivity,"
Psalm;78;62;"He gave his people over to the sword"
Psalm;78;63;"Fire devoured their young men,"
Psalm;78;64;"Their priests fell by the sword,"
Psalm;78;65;"Then the Lord awoke as from sleep,"
Psalm;78;66;"And he put his adversaries to rout;"
Psalm;78;67;"He rejected the tent of Joseph;"
Psalm;78;68;"but he chose the tribe of Judah,"
Psalm;78;69;"He built his sanctuary like the high heavens,"
Psalm;78;70;"He chose David his servant"
Psalm;78;71;"from following the nursing ewes he brought him"
Psalm;78;72;"With upright heart he shepherded them"
Psalm;79;79;"O God, the nations have come into your inheritance;"
Psalm;79;2;"They have given the bodies of your servants"
Psalm;79;3;"They have poured out their blood like water"
Psalm;79;4;"We have become a taunt to our neighbors,"
Psalm;79;5;"How long, O Lord? Will you be angry forever?"
Psalm;79;6;"Pour out your anger on the nations"
Psalm;79;7;"For they have devoured Jacob"
Psalm;79;8;"Do not remember against us our former iniquities;"
Psalm;79;9;"Help us, O God of our salvation,"
Psalm;79;10;"Why should the nations say,"
Psalm;79;11;"Let the groans of the prisoners come before you;"
Psalm;79;12;"Return sevenfold into the lap of our neighbors"
Psalm;79;13;"But we your people, the sheep of your pasture,"
Psalm;80;80;"Give ear, O Shepherd of Israel,"
Psalm;80;2;"&nbsp;&nbsp;&nbsp;&nbsp;Before Ephraim and Benjamin and Manasseh,"
Psalm;80;3;"Restore us, O God;"
Psalm;80;4;"O Lord God of hosts,"
Psalm;80;5;"You have fed them with the bread of tears"
Psalm;80;6;"You make us an object of contention for our neighbors,"
Psalm;80;7;"Restore us, O God of hosts;"
Psalm;80;8;"You brought a vine out of Egypt;"
Psalm;80;9;"You cleared the ground for it;"
Psalm;80;10;"The mountains were covered with its shade,"
Psalm;80;11;"It sent out its branches to the sea"
Psalm;80;12;"Why then have you broken down its walls,"
Psalm;80;13;"The boar from the forest ravages it,"
Psalm;80;14;"Turn again, O God of hosts!"
Psalm;80;15;"&nbsp;&nbsp;&nbsp;&nbsp;the stock that your right hand planted,"
Psalm;80;16;"They have burned it with fire; they have cut it down;"
Psalm;80;17;"But let your hand be on the man of your right hand,"
Psalm;80;18;"Then we shall not turn back from you;"
Psalm;80;19;"Restore us, O Lord God of hosts!"
Psalm;81;81;"Sing aloud to God our strength;"
Psalm;81;2;"Raise a song; sound the tambourine,"
Psalm;81;3;"Blow the trumpet at the new moon,"
Psalm;81;4;"For it is a statute for Israel,"
Psalm;81;5;"He made it a decree in Joseph"
Psalm;81;6;"“I relieved your shoulder of the burden;"
Psalm;81;7;"In distress you called, and I delivered you;"
Psalm;81;8;"Hear, O my people, while I admonish you!"
Psalm;81;9;"There shall be no strange god among you;"
Psalm;81;10;"I am the Lord your God,"
Psalm;81;11;"“But my people did not listen to my voice;"
Psalm;81;12;"So I gave them over to their stubborn hearts,"
Psalm;81;13;"Oh, that my people would listen to me,"
Psalm;81;14;"I would soon subdue their enemies"
Psalm;81;15;"Those who hate the Lord would cringe toward him,"
Psalm;81;16;"But he would feed you with the finest of the wheat,"
Psalm;82;82;"God has taken his place in the divine council;"
Psalm;82;2;"“How long will you judge unjustly"
Psalm;82;3;"Give justice to the weak and the fatherless;"
Psalm;82;4;"Rescue the weak and the needy;"
Psalm;82;5;"They have neither knowledge nor understanding,"
Psalm;82;6;"I said, “You are gods,"
Psalm;82;7;"nevertheless, like men you shall die,"
Psalm;82;8;"Arise, O God, judge the earth;"
Psalm;83;83;"O God, do not keep silence;"
Psalm;83;2;"For behold, your enemies make an uproar;"
Psalm;83;3;"They lay crafty plans against your people;"
Psalm;83;4;"They say, “Come, let us wipe them out as a nation;"
Psalm;83;5;"For they conspire with one accord;"
Psalm;83;6;"the tents of Edom and the Ishmaelites,"
Psalm;83;7;"Gebal and Ammon and Amalek,"
Psalm;83;8;"Asshur also has joined them;"
Psalm;83;9;"Do to them as you did to Midian,"
Psalm;83;10;"who were destroyed at En-dor,"
Psalm;83;11;"Make their nobles like Oreb and Zeeb,"
Psalm;83;12;"who said, “Let us take possession for ourselves"
Psalm;83;13;"O my God, make them like whirling dust,"
Psalm;83;14;"As fire consumes the forest,"
Psalm;83;15;"so may you pursue them with your tempest"
Psalm;83;16;"Fill their faces with shame,"
Psalm;83;17;"Let them be put to shame and dismayed forever;"
Psalm;83;18;"that they may know that you alone,"
Psalm;84;84;"How lovely is your dwelling place,"
Psalm;84;2;"My soul longs, yes, faints"
Psalm;84;3;"Even the sparrow finds a home,"
Psalm;84;4;"Blessed are those who dwell in your house,"
Psalm;84;5;"Blessed are those whose strength is in you,"
Psalm;84;6;"As they go through the Valley of Baca"
Psalm;84;7;"They go from strength to strength;"
Psalm;84;8;"O Lord God of hosts, hear my prayer;"
Psalm;84;9;"Behold our shield, O God;"
Psalm;84;10;"For a day in your courts is better"
Psalm;84;11;"For the Lord God is a sun and shield;"
Psalm;84;12;"O Lord of hosts,"
Psalm;85;85;"Lord, you were favorable to your land;"
Psalm;85;2;"You forgave the iniquity of your people;"
Psalm;85;3;"You withdrew all your wrath;"
Psalm;85;4;"Restore us again, O God of our salvation,"
Psalm;85;5;"Will you be angry with us forever?"
Psalm;85;6;"Will you not revive us again,"
Psalm;85;7;"Show us your steadfast love, O Lord,"
Psalm;85;8;"Let me hear what God the Lord will speak,"
Psalm;85;9;"Surely his salvation is near to those who fear him,"
Psalm;85;10;"Steadfast love and faithfulness meet;"
Psalm;85;11;"Faithfulness springs up from the ground,"
Psalm;85;12;"Yes, the Lord will give what is good,"
Psalm;85;13;"Righteousness will go before him"
Psalm;86;86;"Incline your ear, O Lord, and answer me,"
Psalm;86;2;"Preserve my life, for I am godly;"
Psalm;86;3;"Be gracious to me, O Lord,"
Psalm;86;4;"Gladden the soul of your servant,"
Psalm;86;5;"For you, O Lord, are good and forgiving,"
Psalm;86;6;"Give ear, O Lord, to my prayer;"
Psalm;86;7;"In the day of my trouble I call upon you,"
Psalm;86;8;"There is none like you among the gods, O Lord,"
Psalm;86;9;"All the nations you have made shall come"
Psalm;86;10;"For you are great and do wondrous things;"
Psalm;86;11;"Teach me your way, O Lord,"
Psalm;86;12;"I give thanks to you, O Lord my God, with my whole heart,"
Psalm;86;13;"For great is your steadfast love toward me;"
Psalm;86;14;"O God, insolent men have risen up against me;"
Psalm;86;15;"But you, O Lord, are a God merciful and gracious,"
Psalm;86;16;"Turn to me and be gracious to me;"
Psalm;86;17;"Show me a sign of your favor,"
Psalm;87;87;"On the holy mount stands the city he founded;"
Psalm;87;2;"&nbsp;&nbsp;&nbsp;&nbsp;the Lord"
Psalm;87;3;"Glorious things of you are spoken,"
Psalm;87;4;"Among those who know me I mention Rahab and Babylon;"
Psalm;87;5;"And of Zion it shall be said,"
Psalm;87;6;"The Lord records as he registers the peoples,"
Psalm;87;7;"Singers and dancers alike say,"
Psalm;88;88;"O Lord, God of my salvation,"
Psalm;88;2;"Let my prayer come before you;"
Psalm;88;3;"For my soul is full of troubles,"
Psalm;88;4;"I am counted among those who go down to the pit;"
Psalm;88;5;"like one set loose among the dead,"
Psalm;88;6;"You have put me in the depths of the pit,"
Psalm;88;7;"Your wrath lies heavy upon me,"
Psalm;88;8;"You have caused my companions to shun me;"
Psalm;88;9;"&nbsp;&nbsp;&nbsp;&nbsp;"
Psalm;88;10;"Do you work wonders for the dead?"
Psalm;88;11;"Is your steadfast love declared in the grave,"
Psalm;88;12;"Are your wonders known in the darkness,"
Psalm;88;13;"But I, O Lord, cry to you;"
Psalm;88;14;"O Lord, why do you cast my soul away?"
Psalm;88;15;"Afflicted and close to death from my youth up,"
Psalm;88;16;"Your wrath has swept over me;"
Psalm;88;17;"They surround me like a flood all day long;"
Psalm;88;18;"You have caused my beloved and my friend to shun me;"
Psalm;89;89;"I will sing of the steadfast love of the Lord, forever;"
Psalm;89;2;"For I said, “Steadfast love will be built up forever;"
Psalm;89;3;"You have said, “I have made a covenant with my chosen one;"
Psalm;89;4;"‘I will establish your offspring forever,"
Psalm;89;5;"Let the heavens praise your wonders, O Lord,"
Psalm;89;6;"For who in the skies can be compared to the Lord?"
Psalm;89;7;"a God greatly to be feared in the council of the holy ones,"
Psalm;89;8;"O Lord God of hosts,"
Psalm;89;9;"You rule the raging of the sea;"
Psalm;89;10;"You crushed Rahab like a carcass;"
Psalm;89;11;"The heavens are yours; the earth also is yours;"
Psalm;89;12;"The north and the south, you have created them;"
Psalm;89;13;"You have a mighty arm;"
Psalm;89;14;"Righteousness and justice are the foundation of your throne;"
Psalm;89;15;"Blessed are the people who know the festal shout,"
Psalm;89;16;"who exult in your name all the day"
Psalm;89;17;"For you are the glory of their strength;"
Psalm;89;18;"For our shield belongs to the Lord,"
Psalm;89;19;"Of old you spoke in a vision to your godly one, and said:"
Psalm;89;20;"I have found David, my servant;"
Psalm;89;21;"so that my hand shall be established with him;"
Psalm;89;22;"The enemy shall not outwit him;"
Psalm;89;23;"I will crush his foes before him"
Psalm;89;24;"My faithfulness and my steadfast love shall be with him,"
Psalm;89;25;"I will set his hand on the sea"
Psalm;89;26;"He shall cry to me, ‘You are my Father,"
Psalm;89;27;"And I will make him the firstborn,"
Psalm;89;28;"My steadfast love I will keep for him forever,"
Psalm;89;29;"I will establish his offspring forever"
Psalm;89;30;"If his children forsake my law"
Psalm;89;31;"if they violate my statutes"
Psalm;89;32;"then I will punish their transgression with the rod"
Psalm;89;33;"but I will not remove from him my steadfast love"
Psalm;89;34;"I will not violate my covenant"
Psalm;89;35;"Once for all I have sworn by my holiness;"
Psalm;89;36;"His offspring shall endure forever,"
Psalm;89;37;"Like the moon it shall be established forever,"
Psalm;89;38;"But now you have cast off and rejected;"
Psalm;89;39;"You have renounced the covenant with your servant;"
Psalm;89;40;"You have breached all his walls;"
Psalm;89;41;"All who pass by plunder him;"
Psalm;89;42;"You have exalted the right hand of his foes;"
Psalm;89;43;"You have also turned back the edge of his sword,"
Psalm;89;44;"You have made his splendor to cease"
Psalm;89;45;"You have cut short the days of his youth;"
Psalm;89;46;"How long, O Lord? Will you hide yourself forever?"
Psalm;89;47;"Remember how short my time is!"
Psalm;89;48;"What man can live and never see death?"
Psalm;89;49;"Lord, where is your steadfast love of old,"
Psalm;89;50;"Remember, O Lord, how your servants are mocked,"
Psalm;89;51;"with which your enemies mock, O Lord,"
Psalm;89;52;"Blessed be the Lord forever!"
Psalm;90;90;"Lord, you have been our dwelling place"
Psalm;90;2;"Before the mountains were brought forth,"
Psalm;90;3;"You return man to dust"
Psalm;90;4;"For a thousand years in your sight"
Psalm;90;5;"You sweep them away as with a flood; they are like a dream,"
Psalm;90;6;"in the morning it flourishes and is renewed;"
Psalm;90;7;"For we are brought to an end by your anger;"
Psalm;90;8;"You have set our iniquities before you,"
Psalm;90;9;"For all our days pass away under your wrath;"
Psalm;90;10;"The years of our life are seventy,"
Psalm;90;11;"Who considers the power of your anger,"
Psalm;90;12;"So teach us to number our days"
Psalm;90;13;"Return, O Lord! How long?"
Psalm;90;14;"Satisfy us in the morning with your steadfast love,"
Psalm;90;15;"Make us glad for as many days as you have afflicted us,"
Psalm;90;16;"Let your work be shown to your servants,"
Psalm;90;17;"Let the favor of the Lord our God be upon us,"
Psalm;91;91;"He who dwells in the shelter of the Most High"
Psalm;91;2;"I will say to the Lord, “My refuge and my fortress,"
Psalm;91;3;"For he will deliver you from the snare of the fowler"
Psalm;91;4;"He will cover you with his pinions,"
Psalm;91;5;"You will not fear the terror of the night,"
Psalm;91;6;"nor the pestilence that stalks in darkness,"
Psalm;91;7;"A thousand may fall at your side,"
Psalm;91;8;"You will only look with your eyes"
Psalm;91;9;"Because you have made the Lord your dwelling place—"
Psalm;91;10;"no evil shall be allowed to befall you,"
Psalm;91;11;"For he will command his angels concerning you"
Psalm;91;12;"On their hands they will bear you up,"
Psalm;91;13;"You will tread on the lion and the adder;"
Psalm;91;14;"“Because he holds fast to me in love, I will deliver him;"
Psalm;91;15;"When he calls to me, I will answer him;"
Psalm;91;16;"With long life I will satisfy him"
Psalm;92;92;"It is good to give thanks to the Lord,"
Psalm;92;2;"to declare your steadfast love in the morning,"
Psalm;92;3;"to the music of the lute and the harp,"
Psalm;92;4;"For you, O Lord, have made me glad by your work;"
Psalm;92;5;"How great are your works, O Lord!"
Psalm;92;6;"The stupid man cannot know;"
Psalm;92;7;"that though the wicked sprout like grass"
Psalm;92;8;"&nbsp;&nbsp;&nbsp;&nbsp;but you, O Lord, are on high forever."
Psalm;92;9;"For behold, your enemies, O Lord,"
Psalm;92;10;"But you have exalted my horn like that of the wild ox;"
Psalm;92;11;"My eyes have seen the downfall of my enemies;"
Psalm;92;12;"The righteous flourish like the palm tree"
Psalm;92;13;"They are planted in the house of the Lord;"
Psalm;92;14;"They still bear fruit in old age;"
Psalm;92;15;"to declare that the Lord is upright;"
Psalm;93;93;"The Lord reigns; he is robed in majesty;"
Psalm;93;2;"Your throne is established from of old;"
Psalm;93;3;"The floods have lifted up, O Lord,"
Psalm;93;4;"Mightier than the thunders of many waters,"
Psalm;93;5;"Your decrees are very trustworthy;"
Psalm;94;94;"O Lord, God of vengeance,"
Psalm;94;2;"Rise up, O judge of the earth;"
Psalm;94;3;"O Lord, how long shall the wicked,"
Psalm;94;4;"They pour out their arrogant words;"
Psalm;94;5;"They crush your people, O Lord,"
Psalm;94;6;"They kill the widow and the sojourner,"
Psalm;94;7;"and they say, “The Lord does not see;"
Psalm;94;8;"Understand, O dullest of the people!"
Psalm;94;9;"He who planted the ear, does he not hear?"
Psalm;94;10;"He who disciplines the nations, does he not rebuke?"
Psalm;94;11;"&nbsp;&nbsp;&nbsp;&nbsp;"
Psalm;94;12;"Blessed is the man whom you discipline, O Lord,"
Psalm;94;13;"to give him rest from days of trouble,"
Psalm;94;14;"For the Lord will not forsake his people;"
Psalm;94;15;"for justice will return to the righteous,"
Psalm;94;16;"Who rises up for me against the wicked?"
Psalm;94;17;"If the Lord had not been my help,"
Psalm;94;18;"When I thought, “My foot slips,”"
Psalm;94;19;"When the cares of my heart are many,"
Psalm;94;20;"Can wicked rulers be allied with you,"
Psalm;94;21;"They band together against the life of the righteous"
Psalm;94;22;"But the Lord has become my stronghold,"
Psalm;94;23;"He will bring back on them their iniquity"
Psalm;95;95;"Oh come, let us sing to the Lord;"
Psalm;95;2;"Let us come into his presence with thanksgiving;"
Psalm;95;3;"For the Lord is a great God,"
Psalm;95;4;"In his hand are the depths of the earth;"
Psalm;95;5;"The sea is his, for he made it,"
Psalm;95;6;"Oh come, let us worship and bow down;"
Psalm;95;7;"For he is our God,"
Psalm;95;8;"&nbsp;&nbsp;&nbsp;&nbsp;"
Psalm;95;9;"when your fathers put me to the test"
Psalm;95;10;"For forty years I loathed that generation"
Psalm;95;11;"Therefore I swore in my wrath,"
Psalm;96;96;"Oh sing to the Lord"
Psalm;96;2;"Sing to the Lord, bless his name;"
Psalm;96;3;"Declare his glory among the nations,"
Psalm;96;4;"For great is the Lord, and greatly to be praised;"
Psalm;96;5;"For all the gods of the peoples are worthless idols,"
Psalm;96;6;"Splendor and majesty are before him;"
Psalm;96;7;"Ascribe to the Lord, O families of the peoples,"
Psalm;96;8;"Ascribe to the Lord"
Psalm;96;9;"Worship the Lord in the splendor of holiness;"
Psalm;96;10;"Say among the nations, “The Lord reigns!"
Psalm;96;11;"Let the heavens be glad, and let the earth rejoice;"
Psalm;96;12;"&nbsp;&nbsp;&nbsp;&nbsp;let the field exult, and everything in it!"
Psalm;96;13;"&nbsp;&nbsp;&nbsp;&nbsp;before the Lord, for he comes,"
Psalm;97;97;"The Lord reigns, let the earth rejoice;"
Psalm;97;2;"Clouds and thick darkness are all around him;"
Psalm;97;3;"Fire goes before him"
Psalm;97;4;"His lightnings light up the world;"
Psalm;97;5;"The mountains melt like wax before the Lord,"
Psalm;97;6;"The heavens proclaim his righteousness,"
Psalm;97;7;"All worshipers of images are put to shame,"
Psalm;97;8;"Zion hears and is glad,"
Psalm;97;9;"For you, O Lord, are most high over all the earth;"
Psalm;97;10;"O you who love the Lord, hate evil!"
Psalm;97;11;"Light is sown for the righteous,"
Psalm;97;12;"Rejoice in the Lord, O you righteous,"
Psalm;98;98;"Oh sing to the Lord"
Psalm;98;2;"The Lord has made known his salvation;"
Psalm;98;3;"He has remembered his steadfast love and faithfulness"
Psalm;98;4;"Make a joyful noise to the Lord, all the earth;"
Psalm;98;5;"Sing praises to the Lord with the lyre,"
Psalm;98;6;"With trumpets and the sound of the horn"
Psalm;98;7;"Let the sea roar, and all that fills it;"
Psalm;98;8;"Let the rivers clap their hands;"
Psalm;98;9;"before the Lord, for he comes"
Psalm;99;99;"The Lord reigns; let the peoples tremble!"
Psalm;99;2;"The Lord is great in Zion;"
Psalm;99;3;"Let them praise your great and awesome name!"
Psalm;99;4;"The King in his might loves justice."
Psalm;99;5;"Exalt the Lord our God;"
Psalm;99;6;"Moses and Aaron were among his priests,"
Psalm;99;7;"In the pillar of the cloud he spoke to them;"
Psalm;99;8;"O Lord our God, you answered them;"
Psalm;99;9;"Exalt the Lord our God,"
Psalm;100;100;"Make a joyful noise to the Lord, all the earth!"
Psalm;100;2;"&nbsp;&nbsp;&nbsp;&nbsp;"
Psalm;100;3;"Know that the Lord, he is God!"
Psalm;100;4;"Enter his gates with thanksgiving,"
Psalm;100;5;"For the Lord is good;"
Psalm;101;101;"I will sing of steadfast love and justice;"
Psalm;101;2;"I will ponder the way that is blameless."
Psalm;101;3;"I will not set before my eyes"
Psalm;101;4;"A perverse heart shall be far from me;"
Psalm;101;5;"Whoever slanders his neighbor secretly"
Psalm;101;6;"I will look with favor on the faithful in the land,"
Psalm;101;7;"No one who practices deceit"
Psalm;101;8;"Morning by morning I will destroy"
Psalm;102;102;"Hear my prayer, O Lord;"
Psalm;102;2;"Do not hide your face from me"
Psalm;102;3;"For my days pass away like smoke,"
Psalm;102;4;"My heart is struck down like grass and has withered;"
Psalm;102;5;"Because of my loud groaning"
Psalm;102;6;"I am like a desert owl of the wilderness,"
Psalm;102;7;"I lie awake;"
Psalm;102;8;"All the day my enemies taunt me;"
Psalm;102;9;"For I eat ashes like bread"
Psalm;102;10;"because of your indignation and anger;"
Psalm;102;11;"My days are like an evening shadow;"
Psalm;102;12;"But you, O Lord, are enthroned forever;"
Psalm;102;13;"You will arise and have pity on Zion;"
Psalm;102;14;"For your servants hold her stones dear"
Psalm;102;15;"Nations will fear the name of the Lord,"
Psalm;102;16;"For the Lord"
Psalm;102;17;"he regards the prayer of the destitute"
Psalm;102;18;"Let this be recorded for a generation to come,"
Psalm;102;19;"that he looked down from his holy height;"
Psalm;102;20;"to hear the groans of the prisoners,"
Psalm;102;21;"that they may declare in Zion the name of the Lord,"
Psalm;102;22;"when peoples gather together,"
Psalm;102;23;"He has broken my strength in midcourse;"
Psalm;102;24;"“O my God,” I say, “take me not away"
Psalm;102;25;"Of old you laid the foundation of the earth,"
Psalm;102;26;"They will perish, but you will remain;"
Psalm;102;27;"&nbsp;&nbsp;&nbsp;&nbsp;but you are the same, and your years have no end."
Psalm;102;28;"The children of your servants shall dwell secure;"
Psalm;103;103;"Bless the Lord, O my soul,"
Psalm;103;2;"Bless the Lord, O my soul,"
Psalm;103;3;"who forgives all your iniquity,"
Psalm;103;4;"who redeems your life from the pit,"
Psalm;103;5;"who satisfies you with good"
Psalm;103;6;"The Lord works righteousness"
Psalm;103;7;"He made known his ways to Moses,"
Psalm;103;8;"The Lord is merciful and gracious,"
Psalm;103;9;"He will not always chide,"
Psalm;103;10;"He does not deal with us according to our sins,"
Psalm;103;11;"For as high as the heavens are above the earth,"
Psalm;103;12;"as far as the east is from the west,"
Psalm;103;13;"As a father shows compassion to his children,"
Psalm;103;14;"For he knows our frame;"
Psalm;103;15;"As for man, his days are like grass;"
Psalm;103;16;"for the wind passes over it, and it is gone,"
Psalm;103;17;"But the steadfast love of the Lord is from everlasting to everlasting on those who fear him,"
Psalm;103;18;"to those who keep his covenant"
Psalm;103;19;"The Lord has established his throne in the heavens,"
Psalm;103;20;"Bless the Lord, O you his angels,"
Psalm;103;21;"Bless the Lord, all his hosts,"
Psalm;103;22;"Bless the Lord, all his works,"
Psalm;104;104;"Bless the Lord, O my soul!"
Psalm;104;2;"&nbsp;&nbsp;&nbsp;&nbsp;covering yourself with light as with a garment,"
Psalm;104;3;"He lays the beams of his chambers on the waters;"
Psalm;104;4;"he makes his messengers winds,"
Psalm;104;5;"He set the earth on its foundations,"
Psalm;104;6;"You covered it with the deep as with a garment;"
Psalm;104;7;"At your rebuke they fled;"
Psalm;104;8;"The mountains rose, the valleys sank down"
Psalm;104;9;"You set a boundary that they may not pass,"
Psalm;104;10;"You make springs gush forth in the valleys;"
Psalm;104;11;"they give drink to every beast of the field;"
Psalm;104;12;"Beside them the birds of the heavens dwell;"
